Vendor GSTIN,Vendor Name,Bill#,Bill Date,Item Total,IGST Amount,CGST Amount,SGST Amount,Cess,Bill Total,Destination State,Doc Type
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21367,2026-08-11,86380.89,15548.56,0.0,0.0,0.0,101929.05,33,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21368,2026-08-06,87795.91,15803.26,0.0,0.0,0.0,103599.42,19,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21369,2026-08-06,33935.69,6108.42,0.0,0.0,0.0,40044.91,33,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV/2026-27/21370,2026-08-05,33843.57,6091.84,0.0,0.0,0.0,39935.66,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21371,2026-08-12,130290.43,23452.28,0.0,0.0,0.0,153742.11,07,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV/2026-27/21372,2026-08-02,146849.77,26432.96,0.0,0.0,0.0,173282.98,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21373,2026-08-06,96092.69,0.0,8648.34,8648.34,0.0,113389.87,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21374,2026-08-01,57038.35,10266.9,0.0,0.0,0.0,67304.65,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21375,2026-08-14,99142.49,17845.65,0.0,0.0,0.0,116988.39,33,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV/2026-27/21376,2026-08-10,22984.46,4137.2,0.0,0.0,0.0,27122.16,06,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21377,2026-08-05,47694.3,0.0,4292.49,4292.49,0.0,56278.88,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21378,2026-08-06,99408.0,17893.44,0.0,0.0,0.0,117301.69,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21379,2026-08-03,51658.84,9298.59,0.0,0.0,0.0,60958.23,03,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV/2026-27/21380,2026-08-12,129444.48,0.0,11650.0,11650.0,0.0,152744.73,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21381,2026-08-14,120525.9,21694.66,0.0,0.0,0.0,142221.06,24,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21382,2026-08-06,91281.33,16430.64,0.0,0.0,0.0,107712.77,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21383,2026-08-04,46394.05,0.0,4175.46,4175.46,0.0,54745.77,27,INV
29AAACI1010N1ZS,Infosys Limited,INV/2026-27/21384,2026-08-01,56671.81,10200.93,0.0,0.0,0.0,66873.24,29,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21385,2026-08-09,14239.92,2563.19,0.0,0.0,0.0,16802.71,33,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21386,2026-08-09,40488.25,7287.88,0.0,0.0,0.0,47775.53,24,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21387,2026-08-13,19610.67,3529.92,0.0,0.0,0.0,23140.19,23,INV
29AAACI1010N1ZS,Infosys Limited,INV/2026-27/21388,2026-08-14,100203.36,18036.6,0.0,0.0,0.0,118240.76,29,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21389,2026-08-07,141087.47,25395.74,0.0,0.0,0.0,166484.01,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21390,2026-08-09,84892.71,0.0,7640.34,7640.34,0.0,100172.99,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21391,2026-08-09,19564.43,3521.6,0.0,0.0,0.0,23085.63,03,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21392,2026-08-09,76530.5,0.0,6887.74,6887.74,0.0,90305.38,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV/2026-27/21393,2026-08-14,87679.27,15782.27,0.0,0.0,0.0,103461.14,06,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV/2026-27/21394,2026-08-11,18763.28,3377.39,0.0,0.0,0.0,22140.27,24,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21395,2026-08-08,106811.33,19226.04,0.0,0.0,0.0,126037.87,24,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV/2026-27/21396,2026-08-14,102525.14,18454.53,0.0,0.0,0.0,120979.92,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV/2026-27/21397,2026-08-04,77568.33,0.0,6981.15,6981.15,0.0,91531.43,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21398,2026-08-02,81663.77,0.0,7349.74,7349.74,0.0,96362.65,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV/2026-27/21399,2026-08-07,105978.27,19076.09,0.0,0.0,0.0,125053.96,24,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV/2026-27/21400,2026-08-05,131709.91,23707.78,0.0,0.0,0.0,155418.19,06,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21401,2026-08-12,77086.71,13875.61,0.0,0.0,0.0,90962.82,24,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21402,2026-08-03,92948.58,16730.74,0.0,0.0,0.0,109679.82,36,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21403,2026-08-02,148171.17,26670.81,0.0,0.0,0.0,174841.58,19,INV
29AAACI1010N1ZS,Infosys Limited,INV/2026-27/21404,2026-08-14,65447.53,11780.56,0.0,0.0,0.0,77228.89,29,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21405,2026-08-10,45973.35,8275.2,0.0,0.0,0.0,54249.05,19,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV/2026-27/21406,2026-08-13,70201.63,12636.29,0.0,0.0,0.0,82838.17,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21407,2026-08-10,92255.87,0.0,8303.03,8303.03,0.0,108862.73,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21408,2026-08-01,106529.12,19175.24,0.0,0.0,0.0,125703.76,03,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21409,2026-08-09,93380.83,0.0,8404.27,8404.27,0.0,110189.62,27,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21410,2026-08-04,90841.52,0.0,8175.74,8175.74,0.0,107193.8,27,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21411,2026-08-04,126572.44,22783.04,0.0,0.0,0.0,149355.73,36,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21412,2026-08-02,108598.04,19547.65,0.0,0.0,0.0,128146.49,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21413,2026-08-07,102899.96,18521.99,0.0,0.0,0.0,121422.2,19,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21414,2026-08-05,33828.17,6089.07,0.0,0.0,0.0,39917.49,36,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV/2026-27/21415,2026-08-05,113057.16,20350.29,0.0,0.0,0.0,133408.25,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21416,2026-08-09,51655.71,9298.03,0.0,0.0,0.0,60954.54,03,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV/2026-27/21417,2026-08-08,91597.45,0.0,8243.77,8243.77,0.0,108085.49,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21418,2026-08-09,137517.41,24753.13,0.0,0.0,0.0,162270.79,07,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21419,2026-08-13,134576.61,24223.79,0.0,0.0,0.0,158800.65,23,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV/2026-27/21420,2026-08-12,89942.05,16189.57,0.0,0.0,0.0,106132.42,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21421,2026-08-09,113865.62,20495.81,0.0,0.0,0.0,134362.23,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21422,2026-08-03,30084.29,0.0,2707.59,2707.59,0.0,35499.97,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV/2026-27/21423,2026-08-10,74786.51,0.0,6730.79,6730.79,0.0,88248.89,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21424,2026-08-11,135607.16,24409.29,0.0,0.0,0.0,160015.85,19,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21425,2026-08-03,51893.56,9340.84,0.0,0.0,0.0,61235.2,23,INV
29AAACI1010N1ZS,Infosys Limited,INV/2026-27/21426,2026-08-11,95181.02,17132.58,0.0,0.0,0.0,112314.1,29,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21427,2026-08-02,74697.09,13445.48,0.0,0.0,0.0,88142.82,36,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21428,2026-08-10,84076.93,15133.85,0.0,0.0,0.0,99211.03,03,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21429,2026-08-06,123523.93,22234.31,0.0,0.0,0.0,145758.49,36,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21430,2026-08-04,69563.57,12521.44,0.0,0.0,0.0,82084.61,03,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21431,2026-08-07,147485.96,26547.47,0.0,0.0,0.0,174032.83,33,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21432,2026-08-03,111656.72,20098.21,0.0,0.0,0.0,131754.33,24,INV
29AAACI1010N1ZS,Infosys Limited,INV/2026-27/21433,2026-08-09,80388.85,14469.99,0.0,0.0,0.0,94859.34,29,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21434,2026-08-09,25970.77,4674.74,0.0,0.0,0.0,30644.91,23,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21435,2026-08-04,95365.64,17165.82,0.0,0.0,0.0,112531.96,19,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21436,2026-08-09,21170.09,3810.62,0.0,0.0,0.0,24980.96,23,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21437,2026-08-01,134251.12,24165.2,0.0,0.0,0.0,158415.72,19,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV/2026-27/21438,2026-08-13,96407.32,0.0,8676.66,8676.66,0.0,113761.44,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV/2026-27/21439,2026-08-14,33369.35,6006.48,0.0,0.0,0.0,39375.23,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21440,2026-08-08,90792.91,0.0,8171.36,8171.36,0.0,107135.88,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV/2026-27/21441,2026-08-03,88438.36,15918.9,0.0,0.0,0.0,104357.76,24,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21442,2026-08-07,91928.16,16547.07,0.0,0.0,0.0,108474.83,36,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21443,2026-08-13,62313.63,11216.45,0.0,0.0,0.0,73530.33,23,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV/2026-27/21444,2026-08-09,85384.55,0.0,7684.61,7684.61,0.0,100753.17,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21445,2026-08-12,75055.12,13509.92,0.0,0.0,0.0,88564.44,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21446,2026-08-14,103651.03,18657.19,0.0,0.0,0.0,122307.82,03,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21447,2026-08-11,65238.93,11743.01,0.0,0.0,0.0,76981.34,07,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21448,2026-08-10,43758.36,7876.5,0.0,0.0,0.0,51635.66,24,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21449,2026-08-01,44806.77,8065.22,0.0,0.0,0.0,52872.79,24,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21450,2026-08-14,90290.74,16252.33,0.0,0.0,0.0,106543.57,07,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV/2026-27/21451,2026-08-03,100484.56,18087.22,0.0,0.0,0.0,118572.03,06,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV/2026-27/21452,2026-08-02,44068.9,7932.4,0.0,0.0,0.0,52001.8,24,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21453,2026-08-10,18269.91,0.0,1644.29,1644.29,0.0,21559.29,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV/2026-27/21454,2026-08-14,84901.61,15282.29,0.0,0.0,0.0,100183.3,24,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21455,2026-08-09,110405.04,19872.91,0.0,0.0,0.0,130277.35,23,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV/2026-27/21456,2026-08-06,18539.52,3337.11,0.0,0.0,0.0,21876.23,06,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV/2026-27/21457,2026-08-04,110048.71,19808.77,0.0,0.0,0.0,129857.08,06,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV/2026-27/21458,2026-08-02,136808.76,24625.58,0.0,0.0,0.0,161435.14,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21459,2026-08-04,63076.05,0.0,5676.84,5676.84,0.0,74430.23,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21460,2026-08-08,21041.23,3787.42,0.0,0.0,0.0,24828.9,07,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21461,2026-08-12,93941.74,16909.51,0.0,0.0,0.0,110852.05,33,INV
29AAACI1010N1ZS,Infosys Limited,INV/2026-27/21462,2026-08-04,59452.18,10701.39,0.0,0.0,0.0,70154.37,29,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21463,2026-08-12,10996.02,0.0,989.64,989.64,0.0,12975.55,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21464,2026-08-06,146559.88,26380.78,0.0,0.0,0.0,172941.16,33,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21465,2026-08-06,98601.68,17748.3,0.0,0.0,0.0,116350.23,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21466,2026-08-11,44483.44,0.0,4003.51,4003.51,0.0,52490.71,27,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21467,2026-08-07,124857.59,22474.37,0.0,0.0,0.0,147331.56,23,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21468,2026-08-08,89533.97,16116.11,0.0,0.0,0.0,105650.33,19,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV/2026-27/21469,2026-08-13,132810.9,23905.96,0.0,0.0,0.0,156716.26,24,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV/2026-27/21470,2026-08-05,44453.91,8001.7,0.0,0.0,0.0,52456.41,29,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21471,2026-08-11,28763.35,0.0,2588.7,2588.7,0.0,33941.55,27,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21472,2026-08-04,76015.15,13682.73,0.0,0.0,0.0,89697.48,36,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21473,2026-08-01,129736.44,0.0,11676.28,11676.28,0.0,153089.8,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21474,2026-08-07,149547.59,26918.57,0.0,0.0,0.0,176466.66,19,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV/2026-27/21475,2026-08-01,58036.16,10446.51,0.0,0.0,0.0,68482.27,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV/2026-27/21476,2026-08-03,82973.6,14935.25,0.0,0.0,0.0,97909.35,06,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21477,2026-08-05,45899.46,8261.9,0.0,0.0,0.0,54161.86,03,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21478,2026-08-01,135062.19,24311.19,0.0,0.0,0.0,159374.18,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV/2026-27/21479,2026-08-08,144245.95,0.0,12982.14,12982.14,0.0,170210.48,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV/2026-27/21480,2026-08-04,56866.7,10236.01,0.0,0.0,0.0,67102.96,07,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV/2026-27/21481,2026-08-14,47184.14,8493.15,0.0,0.0,0.0,55677.54,29,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21482,2026-08-01,36447.31,6560.52,0.0,0.0,0.0,43008.63,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21483,2026-08-01,28951.65,5211.3,0.0,0.0,0.0,34162.55,33,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV/2026-27/21484,2026-08-05,29979.39,0.0,2698.15,2698.15,0.0,35376.19,27,INV
29AAACI1010N1ZS,Infosys Limited,INV/2026-27/21485,2026-08-07,28804.93,5184.89,0.0,0.0,0.0,33990.62,29,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21486,2026-08-02,46861.6,8435.09,0.0,0.0,0.0,55296.94,23,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV/2026-27/21487,2026-08-05,73460.27,13222.85,0.0,0.0,0.0,86683.92,07,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21488,2026-08-10,42188.34,7593.9,0.0,0.0,0.0,49782.49,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21489,2026-08-04,139719.1,25149.44,0.0,0.0,0.0,164869.34,03,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV/2026-27/21490,2026-08-10,121620.29,21891.65,0.0,0.0,0.0,143512.44,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV/2026-27/21491,2026-08-07,46417.88,0.0,4177.61,4177.61,0.0,54773.9,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV/2026-27/21492,2026-08-12,138781.24,24980.62,0.0,0.0,0.0,163762.66,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV/2026-27/21493,2026-08-03,80791.88,14542.54,0.0,0.0,0.0,95334.67,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV/2026-27/21494,2026-08-09,73608.26,13249.49,0.0,0.0,0.0,86858.0,19,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21495,2026-08-06,115615.83,20810.85,0.0,0.0,0.0,136426.93,23,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV/2026-27/21496,2026-08-14,108967.66,19614.18,0.0,0.0,0.0,128582.09,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV/2026-27/21497,2026-08-12,134985.93,24297.47,0.0,0.0,0.0,159283.0,33,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV/2026-27/21498,2026-08-08,27260.02,4906.8,0.0,0.0,0.0,32167.07,23,INV
36AAACN3434B1ZC,NTPC Limited,INV/2026-27/21499,2026-08-04,12978.22,2336.08,0.0,0.0,0.0,15314.8,36,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV/2026-27/21500,2026-08-09,144379.78,25988.36,0.0,0.0,0.0,170367.54,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,BILL-2026-30001,2026-08-02,66332.04,11939.77,0.0,0.0,0.0,78271.81,03,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,BILL-2026-30002,2026-08-14,71198.59,12815.75,0.0,0.0,0.0,84014.34,23,INV
03AAACG1212D1ZA,Grasim Industries Limited,BILL-2026-30003,2026-08-12,66956.33,12052.14,0.0,0.0,0.0,79008.47,03,INV
27AAACT2727Q1ZW,Tata Steel Limited,BILL-2026-30004,2026-08-04,31490.15,5668.23,0.0,0.0,0.0,37158.38,27,INV
29AAACI1010N1ZS,Infosys Limited,BILL-2026-30005,2026-08-10,46798.51,8423.73,0.0,0.0,0.0,55222.24,29,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,BILL-2026-30006,2026-08-02,47058.8,8470.58,0.0,0.0,0.0,55529.38,33,INV
29AAACI1010N1ZS,Infosys Limited,BILL-2026-30007,2026-08-09,44181.78,7952.72,0.0,0.0,0.0,52134.5,29,INV
07AAACU9090F1ZY,UltraTech Cement Limited,BILL-2026-30008,2026-08-12,35654.11,6417.74,0.0,0.0,0.0,42071.85,07,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,BILL-2026-30009,2026-08-04,64386.95,11589.65,0.0,0.0,0.0,75976.6,33,INV
29AAACI1010N1ZS,Infosys Limited,BILL-2026-30010,2026-08-07,29865.28,5375.75,0.0,0.0,0.0,35241.03,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,BILL-2026-30011,2026-08-08,9072.19,1632.99,0.0,0.0,0.0,10705.18,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,BILL-2026-30012,2026-08-02,25906.21,4663.12,0.0,0.0,0.0,30569.33,06,INV
27AAACT2727Q1ZW,Tata Steel Limited,BILL-2026-30013,2026-08-10,8959.14,1612.65,0.0,0.0,0.0,10571.79,27,INV
36AAACN3434B1ZC,NTPC Limited,BILL-2026-30014,2026-08-02,80540.13,14497.22,0.0,0.0,0.0,95037.35,36,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,BILL-2026-30015,2026-08-04,47474.13,8545.34,0.0,0.0,0.0,56019.47,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,BILL-2026-30016,2026-08-14,40273.1,7249.16,0.0,0.0,0.0,47522.26,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,BILL-2026-30017,2026-08-03,49961.24,8993.02,0.0,0.0,0.0,58954.26,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,BILL-2026-30018,2026-08-03,34848.42,6272.72,0.0,0.0,0.0,41121.14,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,BILL-2026-30019,2026-08-03,82681.41,14882.65,0.0,0.0,0.0,97564.06,03,INV
36AAACN3434B1ZC,NTPC Limited,BILL-2026-30020,2026-08-05,13222.15,2379.99,0.0,0.0,0.0,15602.14,36,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,BILL-2026-30021,2026-08-03,74401.45,13392.26,0.0,0.0,0.0,87793.71,23,INV
29AAACI1010N1ZS,Infosys Limited,BILL-2026-30022,2026-08-02,55063.41,9911.41,0.0,0.0,0.0,64974.82,29,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,BILL-2026-30023,2026-08-11,35419.66,6375.54,0.0,0.0,0.0,41795.2,27,INV
27AAACB6060J1ZV,Bajaj Auto Limited,BILL-2026-30024,2026-08-03,8563.86,1541.49,0.0,0.0,0.0,10105.35,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,BILL-2026-30025,2026-08-05,13103.93,2358.71,0.0,0.0,0.0,15462.64,03,INV
27AAACT2727Q1ZW,Tata Steel Limited,BILL-2026-30026,2026-08-12,61140.88,11005.36,0.0,0.0,0.0,72146.24,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,BILL-2026-30027,2026-08-10,72592.66,13066.68,0.0,0.0,0.0,85659.34,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,BILL-2026-30028,2026-08-02,51507.01,9271.26,0.0,0.0,0.0,60778.27,06,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,BILL-2026-30029,2026-08-05,36584.82,6585.27,0.0,0.0,0.0,43170.09,07,INV
03AAACG1212D1ZA,Grasim Industries Limited,BILL-2026-30030,2026-08-04,72694.53,13085.02,0.0,0.0,0.0,85779.55,03,INV
07AAACU9090F1ZY,UltraTech Cement Limited,BILL-2026-30031,2026-08-02,12581.29,2264.63,0.0,0.0,0.0,14845.92,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,BILL-2026-30032,2026-08-12,55441.67,9979.5,0.0,0.0,0.0,65421.17,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,BILL-2026-30033,2026-08-11,79116.96,14241.05,0.0,0.0,0.0,93358.01,24,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,BILL-2026-30034,2026-08-13,29332.68,5279.88,0.0,0.0,0.0,34612.56,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,BILL-2026-30035,2026-08-01,53228.39,9581.11,0.0,0.0,0.0,62809.5,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,BILL-2026-30036,2026-08-09,44549.55,8018.92,0.0,0.0,0.0,52568.47,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,BILL-2026-30037,2026-08-07,83688.2,15063.88,0.0,0.0,0.0,98752.08,27,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,BILL-2026-30038,2026-08-10,39329.29,7079.27,0.0,0.0,0.0,46408.56,23,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,BILL-2026-30039,2026-08-03,36735.96,6612.47,0.0,0.0,0.0,43348.43,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,BILL-2026-30040,2026-08-14,30988.14,5577.87,0.0,0.0,0.0,36566.01,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,BILL-2026-30041,2026-08-03,30300.17,5454.03,0.0,0.0,0.0,35754.2,07,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,BILL-2026-30042,2026-08-14,76535.69,13776.42,0.0,0.0,0.0,90312.11,06,INV
07AAACU9090F1ZY,UltraTech Cement Limited,BILL-2026-30043,2026-08-11,24476.84,4405.83,0.0,0.0,0.0,28882.67,07,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,BILL-2026-30044,2026-08-02,16306.94,2935.25,0.0,0.0,0.0,19242.19,29,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,BILL-2026-30045,2026-08-10,11974.56,2155.42,0.0,0.0,0.0,14129.98,23,INV
29AAACI1010N1ZS,Infosys Limited,BILL-2026-30046,2026-08-05,37458.04,6742.45,0.0,0.0,0.0,44200.49,29,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,BILL-2026-30047,2026-08-02,60940.75,10969.33,0.0,0.0,0.0,71910.08,29,INV
29AAACI1010N1ZS,Infosys Limited,BILL-2026-30048,2026-08-01,44566.62,8021.99,0.0,0.0,0.0,52588.61,29,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,BILL-2026-30049,2026-08-09,38750.43,6975.08,0.0,0.0,0.0,45725.51,07,INV
